489,490,489,0.1,0.1,0.1,0.1,0.1
490,491,490,0.1,0.1,0.1,0.1,0.1
491,492,491,0.1,0.1,0.1,0.1,0.1
492,493,492,0.1,0.1,0.1,0.1,0.1
493,494,493,0.1,0.1,0.1,0.1,0.1
494,495,494,0.1,0.1,0.1,0.1,0.1
495,496,495,0.1,0.1,0.1,0.1,0.1
496,497,496,0.1,0.1,0.1,0.1,0.1
497,498,497,0.1,0.1,0.1,0.1,0.1
498,499,498,0.1,0.1,0.1,0.1,0.1
499,500,499,0.1,0.1,0.1,0.1,0.1
500,501,500,0.1,0.1,0.1,0.1,0.1
501,502,501,0.1,0.1,0.1,0.1,0.1
502,503,502,0.1,0.1,0.1,0.1,0.1
503,504,503,0.1,0.1,0.1,0.1,0.1
504,505,504,0.1,0.1,0.1,0.1,0.1
505,506,505,0.1,0.1,0.1,0.1,0.1
506,507,506,0.1,0.1,0.1,0.1,0.1
507,508,507,0.1,0.1,0.1,0.1,0.1
508,509,508,0.1,0.1,0.1,0.1,0.1
509,510,509,0.1,0.1,0.1,0.1,0.1
510,511,510,0.1,0.1,0.1,0.1,0.1
511,512,511,0.1,0.1,0.1,0.1,0.1
512,513,512,0.1,0.1,0.1,0.1,0.1
513,514,513,0.1,0.1,0.1,0.1,0.1
514,515,514,0.1,0.1,0.1,0.1,0.1
515,516,515,0.1,0.1,0.1,0.1,0.1
516,517,516,0.1,0.1,0.1,0.1,0.1
517,518,517,0.1,0.1,0.1,0.1,0.1
518,519,518,0.1,0.1,0.1,0.1,0.1
519,520,519,0.1,0.1,0.1,0.1,0.1
520,521,520,0.1,0.1,0.1,0.1,0.1
521,522,521,0.1,0.1,0.1,0.1,0.1
522,523,522,0.1,0.1,0.1,0.1,0.1
523,524,523,0.1,0.1,0.1,0.1,0.1
524,525,524,0.1,0.1,0.1,0.1,0.1
525,526,525,0.1,0.1,0.1,0.1,0.1
526,527,526,0.1,0.1,0.1,0.1,0.1
527,528,527,0.1,0.1,0.1,0.1,0.1
528,529,528,0.1,0.1,0.1,0.1,0.1
529,530,529,0.1,0.1,0.1,0.1,0.1
530,531,530,0.1,0.1,0.1,0.1,0.1
531,532,531,0.1,0.1,0.1,0.1,0.1
